row_date,value
16-01-18 19:20,1.42
16-01-18 19:21,1.45
16-01-18 19:22,1.49
16-01-18 19:23,1.55
16-01-18 19:24,1.6
16-01-18 19:26,1.66
16-01-18 19:27,1.7
16-01-18 19:28,1.73
16-01-18 19:29,1.79
16-01-18 19:30,1.85
16-01-18 19:31,1.92
16-01-18 19:32,1.97
16-01-18 19:33,2.04
16-01-18 19:34,2.08
16-01-18 19:35,2.14
16-01-18 19:36,2.18
16-01-18 19:37,2.22
16-01-18 19:38,2.26
16-01-18 19:39,2.31
16-01-18 19:40,2.37
16-01-18 19:42,2.41
16-01-18 19:43,2.44
16-01-18 19:44,2.47
16-01-18 19:45,2.52
16-01-18 19:46,2.53
16-01-18 19:47,2.56
16-01-18 19:48,2.59
16-01-18 19:49,2.62
16-01-18 19:50,2.67
16-01-18 19:52,2.68
16-01-18 19:53,2.7
16-01-18 19:54,2.71
16-01-18 19:55,2.73
16-01-18 19:56,2.74
16-01-18 19:57,2.74
16-01-18 19:58,2.74
16-01-18 19:59,2.76
16-01-18 20:00,2.79
16-01-18 20:01,2.79
16-01-18 20:02,2.77
16-01-18 20:03,2.79
16-01-18 20:04,2.79
16-01-18 20:05,2.79
16-01-18 20:06,2.8
16-01-18 20:07,2.82
16-01-18 20:08,2.8
16-01-18 20:09,2.82
16-01-18 20:10,2.8
16-01-18 20:11,2.8
16-01-18 20:12,2.8
16-01-18 20:13,2.8
16-01-18 20:14,2.79
16-01-18 20:15,2.79
16-01-18 20:16,2.77
16-01-18 20:17,2.77
16-01-18 20:18,2.76
16-01-18 20:19,2.74
16-01-18 20:20,2.74
16-01-18 20:21,2.73
16-01-18 20:23,2.71
16-01-18 20:24,2.7
16-01-18 20:25,2.68
16-01-18 20:26,2.67
16-01-18 20:27,2.65
16-01-18 20:28,2.62
16-01-18 20:29,2.59
16-01-18 20:30,2.58
16-01-18 20:31,2.56
16-01-18 20:32,2.53
16-01-18 20:33,2.52
16-01-18 20:34,2.49
16-01-18 20:35,2.47
16-01-18 20:36,2.46
16-01-18 20:37,2.44
16-01-18 20:38,2.41
16-01-18 20:39,2.4
16-01-18 20:41,2.34
16-01-18 20:43,2.32
16-01-18 20:44,2.29
16-01-18 20:45,2.28
16-01-18 20:46,2.25
16-01-18 20:47,2.25
16-01-18 20:48,2.22
16-01-18 20:49,2.2
16-01-18 20:50,2.17
16-01-18 20:51,2.16
16-01-18 20:52,2.14
16-01-18 20:53,2.13
16-01-18 20:54,2.13
16-01-18 20:55,2.09
16-01-18 20:56,2.08
16-01-18 20:57,2.05
16-01-18 20:59,2.04
16-01-18 21:00,2.02
16-01-18 21:01,1.99
16-01-18 21:02,1.97
16-01-18 21:03,1.94
16-01-18 21:04,1.93
16-01-18 21:05,1.88
16-01-18 21:06,1.87
16-01-18 21:07,1.84
16-01-18 21:08,1.83
16-01-18 21:09,1.79
16-01-18 21:10,1.76
16-01-18 21:11,1.72
16-01-18 21:12,1.72
16-01-18 21:13,1.7
16-01-18 21:14,1.7
16-01-18 21:15,1.7
16-01-18 21:16,1.72
16-01-18 21:17,1.73
16-01-18 21:18,1.75
16-01-18 21:19,1.78
16-01-18 21:20,1.79
16-01-18 21:21,1.81
16-01-18 21:22,1.84
16-01-18 21:23,1.87
16-01-18 21:24,1.9
16-01-18 21:25,1.94
16-01-18 21:26,1.96
16-01-18 21:27,1.97
16-01-18 21:29,2.02
16-01-18 21:30,2.08
16-01-18 21:31,2.11
16-01-18 21:32,2.16
16-01-18 21:33,2.18
16-01-18 21:34,2.22
16-01-18 21:35,2.28
16-01-18 21:36,2.31
16-01-18 21:37,2.35
16-01-18 21:38,2.4
16-01-18 21:39,2.44
16-01-18 21:40,2.5
16-01-18 21:42,2.62
16-01-18 21:44,2.7
16-01-18 21:45,2.74
16-01-18 21:46,2.8
16-01-18 21:47,2.85
16-01-18 21:48,2.92
16-01-18 21:49,2.98
16-01-18 21:50,3.04
16-01-18 21:51,3.11
16-01-18 21:52,3.15
16-01-18 21:53,3.22
16-01-18 21:54,3.28
16-01-18 21:55,3.36
16-01-18 21:56,3.42
16-01-18 21:57,3.48
16-01-18 21:58,3.56
16-01-18 21:59,3.63
16-01-18 22:00,3.71
16-01-18 22:01,3.78
16-01-18 22:02,3.87
16-01-18 22:03,3.95
16-01-18 22:04,4.04
16-01-18 22:05,4.11
16-01-18 22:06,4.17
16-01-18 22:07,4.23
16-01-18 22:08,4.28
16-01-18 22:09,4.32
16-01-18 22:11,4.37
16-01-18 22:12,4.4
16-01-18 22:13,4.43
16-01-18 22:14,4.46
16-01-18 22:15,4.46
16-01-18 22:16,4.49
16-01-18 22:17,4.49
16-01-18 22:18,4.52
16-01-18 22:19,4.53
16-01-18 22:20,4.55
16-01-18 22:21,4.55
16-01-18 22:22,4.58
16-01-18 22:23,4.58
16-01-18 22:24,4.59
16-01-18 22:25,4.61
16-01-18 22:26,4.63
16-01-18 22:27,4.63
16-01-18 22:28,4.66
16-01-18 22:29,4.66
16-01-18 22:30,4.67
16-01-18 22:31,4.68
16-01-18 22:32,4.7
16-01-18 22:33,4.7
16-01-18 22:34,4.71
16-01-18 22:35,4.71
16-01-18 22:36,4.71
16-01-18 22:37,4.75
16-01-18 22:38,4.75
16-01-18 22:40,4.75
16-01-18 22:42,4.78
16-01-18 22:43,4.78
16-01-18 22:44,4.78
16-01-18 22:45,4.78
16-01-18 22:46,4.76
16-01-18 22:47,4.78
16-01-18 22:48,4.78
16-01-18 22:49,4.78
16-01-18 22:50,4.76
16-01-18 22:51,4.76
16-01-18 22:52,4.75
16-01-18 22:54,4.75
16-01-18 22:55,4.75
16-01-18 22:56,4.73
16-01-18 22:57,4.71
16-01-18 22:58,4.7
16-01-18 22:59,4.7
16-01-18 23:00,4.7
16-01-18 23:01,4.68
16-01-18 23:02,4.68
16-01-18 23:03,4.66
16-01-18 23:04,4.64
16-01-18 23:05,4.61
16-01-18 23:06,4.59
16-01-18 23:07,4.61
16-01-18 23:08,4.59
16-01-18 23:09,4.57
16-01-18 23:10,4.57
16-01-18 23:11,4.58
16-01-18 23:12,4.58
16-01-18 23:13,4.57
16-01-18 23:14,4.57
16-01-18 23:15,4.57
16-01-18 23:16,4.57
16-01-18 23:17,4.57
16-01-18 23:18,4.55
16-01-18 23:19,4.55
16-01-18 23:20,4.55
16-01-18 23:21,4.55
16-01-18 23:22,4.55
16-01-18 23:23,4.55
16-01-18 23:25,4.55
16-01-18 23:26,4.55
16-01-18 23:27,4.53
16-01-18 23:28,4.53
16-01-18 23:29,4.52
16-01-18 23:30,4.53
16-01-18 23:31,4.53
16-01-18 23:32,4.53
16-01-18 23:33,4.52
16-01-18 23:34,4.52
16-01-18 23:35,4.52
16-01-18 23:36,4.5
16-01-18 23:37,4.5
16-01-18 23:38,4.5
16-01-18 23:39,4.5
16-01-18 23:40,4.49
16-01-18 23:42,4.49
16-01-18 23:43,4.47
16-01-18 23:45,4.49
16-01-18 23:46,4.49
16-01-18 23:47,4.49
16-01-18 23:48,4.47
16-01-18 23:49,4.46
16-01-18 23:50,4.47
16-01-18 23:51,4.46
16-01-18 23:52,4.46
16-01-18 23:53,4.46
16-01-18 23:54,4.44
16-01-18 23:55,4.44
16-01-18 23:56,4.44
16-01-18 23:57,4.43
16-01-18 23:58,4.41
16-01-18 23:59,4.43
17-01-18 0:00,4.4
17-01-18 0:01,4.38
17-01-18 0:02,4.4
17-01-18 0:03,4.38
17-01-18 0:04,4.37
17-01-18 0:05,4.37
17-01-18 0:06,4.35
17-01-18 0:07,4.34
17-01-18 0:08,4.32
17-01-18 0:09,4.31
17-01-18 0:10,4.29
17-01-18 0:11,4.28
17-01-18 0:12,4.26
17-01-18 0:14,4.25
17-01-18 0:15,4.23
17-01-18 0:16,4.2
17-01-18 0:17,4.2
17-01-18 0:18,4.17
17-01-18 0:19,4.16
17-01-18 0:20,4.16
17-01-18 0:21,4.14
17-01-18 0:22,4.13
17-01-18 0:23,4.1
17-01-18 0:24,4.1
17-01-18 0:25,4.08
17-01-18 0:26,4.07
17-01-18 0:27,4.05
17-01-18 0:28,4.04
17-01-18 0:29,4.02
17-01-18 0:30,3.99
17-01-18 0:31,3.98
17-01-18 0:32,3.95
17-01-18 0:33,3.92
17-01-18 0:34,3.9
17-01-18 0:35,3.87
17-01-18 0:36,3.84
17-01-18 0:37,3.81
17-01-18 0:38,3.8
17-01-18 0:39,3.75
17-01-18 0:42,3.69
17-01-18 0:43,3.65
17-01-18 0:44,3.63
17-01-18 0:45,3.59
17-01-18 0:46,3.56
17-01-18 0:47,3.53
17-01-18 0:48,3.51
17-01-18 0:49,3.46
17-01-18 0:50,3.45
17-01-18 0:51,3.42
17-01-18 0:53,3.38
17-01-18 0:54,3.34
17-01-18 0:55,3.32
17-01-18 0:56,3.28
17-01-18 0:57,3.24
17-01-18 0:58,3.21
17-01-18 0:59,3.18
17-01-18 1:00,3.13
17-01-18 1:01,3.12
17-01-18 1:02,3.09
17-01-18 1:03,3.06
17-01-18 1:04,3
17-01-18 1:05,2.98
17-01-18 1:06,2.95
17-01-18 1:07,2.92
17-01-18 1:08,2.88
17-01-18 1:09,2.83
17-01-18 1:10,2.8
17-01-18 1:11,2.77
17-01-18 1:12,2.74
17-01-18 1:13,2.71
17-01-18 1:14,2.7
17-01-18 1:15,2.64
17-01-18 1:16,2.61
17-01-18 1:17,2.56
17-01-18 1:18,2.53
17-01-18 1:19,2.5
17-01-18 1:20,2.47
17-01-18 1:22,2.43
17-01-18 1:23,2.41
17-01-18 1:24,2.38
17-01-18 1:25,2.35
17-01-18 1:26,2.32
17-01-18 1:27,2.28
17-01-18 1:28,2.25
17-01-18 1:29,2.23
17-01-18 1:30,2.2
17-01-18 1:31,2.17
17-01-18 1:32,2.14
17-01-18 1:33,2.09
17-01-18 1:34,2.07
17-01-18 1:35,2.04
17-01-18 1:36,2.02
17-01-18 1:37,1.99
17-01-18 1:38,1.94
17-01-18 1:39,1.92
17-01-18 1:40,1.88
17-01-18 1:42,1.83
17-01-18 1:44,1.78
17-01-18 1:45,1.76
17-01-18 1:46,1.72
17-01-18 1:47,1.69
17-01-18 1:48,1.66
17-01-18 1:49,1.61
17-01-18 1:50,1.58
17-01-18 1:51,1.57
17-01-18 1:52,1.54
17-01-18 1:53,1.51
17-01-18 1:54,1.48
17-01-18 1:55,1.45
17-01-18 1:56,1.42
17-01-18 1:57,1.39
17-01-18 1:58,1.36
17-01-18 1:59,1.33
17-01-18 2:00,1.3
17-01-18 2:01,1.28
17-01-18 2:02,1.25
17-01-18 2:03,1.22
17-01-18 2:04,1.19
17-01-18 2:05,1.18
17-01-18 2:06,1.13
17-01-18 2:07,1.12
17-01-18 2:08,1.1
17-01-18 2:09,1.07
17-01-18 2:10,1.04
17-01-18 2:11,1.03
17-01-18 2:12,1
17-01-18 2:13,0.98
17-01-18 2:15,0.97
17-01-18 2:16,0.93
17-01-18 2:17,0.92
17-01-18 2:18,0.91
17-01-18 2:19,0.89
17-01-18 2:20,0.88
17-01-18 2:21,0.86
17-01-18 2:22,0.86
17-01-18 2:23,0.84
17-01-18 2:24,0.84
17-01-18 2:25,0.83
17-01-18 2:26,0.84
17-01-18 2:27,0.86
17-01-18 2:28,0.86
17-01-18 2:29,0.86
17-01-18 2:30,0.88
17-01-18 2:31,0.88
17-01-18 2:32,0.88
17-01-18 2:33,0.88
17-01-18 2:34,0.89
17-01-18 2:35,0.89
17-01-18 2:36,0.89
17-01-18 2:37,0.91
17-01-18 2:38,0.91
17-01-18 2:39,0.91
17-01-18 2:41,0.92
17-01-18 2:43,0.93
17-01-18 2:44,0.95
17-01-18 2:45,0.95
17-01-18 2:46,0.97
17-01-18 2:47,0.98
17-01-18 2:48,0.98
17-01-18 2:49,1
17-01-18 2:50,1.01
17-01-18 2:51,1.03
17-01-18 2:52,1.04
17-01-18 2:53,1.04
17-01-18 2:54,1.06
17-01-18 2:55,1.07
17-01-18 2:56,1.1
17-01-18 2:57,1.1
17-01-18 2:58,1.12
17-01-18 2:59,1.15
17-01-18 3:00,1.16
17-01-18 3:01,1.18
17-01-18 3:02,1.19
17-01-18 3:03,1.21
17-01-18 3:04,1.22
17-01-18 3:05,1.25
17-01-18 3:06,1.27
17-01-18 3:07,1.28
17-01-18 3:09,1.31
17-01-18 3:10,1.33
17-01-18 3:11,1.36
17-01-18 3:12,1.37
17-01-18 3:13,1.4
17-01-18 3:14,1.42
17-01-18 3:15,1.45
17-01-18 3:16,1.45
17-01-18 3:17,1.46
17-01-18 3:18,1.46
17-01-18 3:19,1.48
17-01-18 3:20,1.48
17-01-18 3:21,1.48
17-01-18 3:22,1.46
17-01-18 3:23,1.46
17-01-18 3:24,1.46
17-01-18 3:25,1.45
17-01-18 3:26,1.42
17-01-18 3:27,1.4
17-01-18 3:28,1.39
17-01-18 3:29,1.37
17-01-18 3:30,1.36
17-01-18 3:31,1.34
17-01-18 3:32,1.33
17-01-18 3:33,1.31
17-01-18 3:34,1.28
17-01-18 3:35,1.28
17-01-18 3:36,1.25
17-01-18 3:37,1.24
17-01-18 3:39,1.22
17-01-18 3:40,1.19
17-01-18 3:42,1.15
17-01-18 3:43,1.12
17-01-18 3:44,1.1
17-01-18 3:45,1.07
17-01-18 3:46,1.06
17-01-18 3:47,1.04
17-01-18 3:48,1.01
17-01-18 3:49,1
17-01-18 3:50,0.97
17-01-18 3:51,0.93
17-01-18 3:52,0.92
17-01-18 3:54,0.89
17-01-18 3:55,0.89
17-01-18 3:56,0.86
17-01-18 3:57,0.84
17-01-18 3:58,0.83
17-01-18 3:59,0.8
17-01-18 4:00,0.8
17-01-18 4:01,0.79
17-01-18 4:02,0.76
17-01-18 4:03,0.74
17-01-18 4:04,0.74
17-01-18 4:05,0.72
17-01-18 4:06,0.71
17-01-18 4:07,0.69
17-01-18 4:08,0.68
17-01-18 4:09,0.68
17-01-18 4:10,0.68
17-01-18 4:11,0.67
17-01-18 4:12,0.65
17-01-18 4:13,0.65
17-01-18 4:14,0.65
17-01-18 4:15,0.63
17-01-18 4:16,0.63
17-01-18 4:17,0.63
17-01-18 4:18,0.62
17-01-18 4:19,0.62
17-01-18 4:20,0.62
17-01-18 4:21,0.62
17-01-18 4:22,0.62
17-01-18 4:24,0.62
17-01-18 4:25,0.6
17-01-18 4:26,0.62
17-01-18 4:27,0.62
17-01-18 4:28,0.6
17-01-18 4:29,0.62
17-01-18 4:30,0.6
17-01-18 4:31,0.62
17-01-18 4:32,0.62
17-01-18 4:33,0.62
17-01-18 4:34,0.62
17-01-18 4:35,0.62
17-01-18 4:36,0.62
17-01-18 4:37,0.63
17-01-18 4:38,0.63
17-01-18 4:39,0.63
17-01-18 4:40,0.63
17-01-18 4:42,0.65
17-01-18 4:43,0.65
17-01-18 4:44,0.65
17-01-18 4:45,0.65
17-01-18 4:46,0.65
17-01-18 4:48,0.65
17-01-18 4:49,0.65
17-01-18 4:50,0.65
17-01-18 4:51,0.65
17-01-18 4:52,0.65
17-01-18 4:53,0.65
17-01-18 4:54,0.63
17-01-18 4:55,0.63
17-01-18 4:56,0.65
17-01-18 4:57,0.65
17-01-18 4:58,0.65
17-01-18 4:59,0.65
17-01-18 5:00,0.65
17-01-18 5:01,0.65
17-01-18 5:02,0.65
17-01-18 5:03,0.65
17-01-18 5:04,0.65
17-01-18 5:05,0.65
17-01-18 5:06,0.67
17-01-18 5:07,0.65
17-01-18 5:08,0.65
17-01-18 5:09,0.67
17-01-18 5:10,0.67
17-01-18 5:11,0.68
17-01-18 5:12,0.67
17-01-18 5:13,0.68
17-01-18 5:14,0.67
17-01-18 5:16,0.68
17-01-18 5:17,0.68
17-01-18 5:18,0.68
17-01-18 5:19,0.68
17-01-18 5:20,0.68
17-01-18 5:21,0.68
17-01-18 5:22,0.69
17-01-18 5:23,0.69
17-01-18 5:24,0.69
17-01-18 5:25,0.71
17-01-18 5:26,0.71
17-01-18 5:27,0.72
17-01-18 5:28,0.72
17-01-18 5:29,0.72
17-01-18 5:30,0.74
17-01-18 5:31,0.74
17-01-18 5:32,0.74
17-01-18 5:33,0.76
17-01-18 5:34,0.76
17-01-18 5:35,0.77
17-01-18 5:36,0.77
17-01-18 5:37,0.77
17-01-18 5:38,0.79
17-01-18 5:39,0.79
17-01-18 5:42,0.8
17-01-18 5:43,0.82
17-01-18 5:44,0.83
17-01-18 5:45,0.84
17-01-18 5:46,0.84
17-01-18 5:47,0.84
17-01-18 5:48,0.84
17-01-18 5:49,0.86
17-01-18 5:50,0.86
17-01-18 5:51,0.84
17-01-18 5:52,0.84
17-01-18 5:53,0.84
17-01-18 5:54,0.84
17-01-18 5:55,0.83
17-01-18 5:57,0.83
17-01-18 5:58,0.82
17-01-18 5:59,0.8
17-01-18 6:00,0.79
17-01-18 6:01,0.79
17-01-18 6:02,0.77
17-01-18 6:03,0.76
17-01-18 6:04,0.74
17-01-18 6:05,0.74
17-01-18 6:06,0.72
17-01-18 6:07,0.71
17-01-18 6:08,0.69
17-01-18 6:09,0.69
17-01-18 6:10,0.68
17-01-18 6:11,0.67
17-01-18 6:12,0.65
17-01-18 6:13,0.65
17-01-18 6:14,0.63
17-01-18 6:15,0.63
17-01-18 6:16,0.62
17-01-18 6:17,0.6
17-01-18 6:18,0.6
17-01-18 6:19,0.59
17-01-18 6:20,0.59
17-01-18 6:21,0.58
17-01-18 6:22,0.58
17-01-18 6:23,0.58
17-01-18 6:24,0.56
17-01-18 6:25,0.56
17-01-18 6:26,0.56
17-01-18 6:28,0.56
17-01-18 6:29,0.54
17-01-18 6:30,0.54
17-01-18 6:31,0.53
17-01-18 6:32,0.54
17-01-18 6:33,0.53
17-01-18 6:34,0.53
17-01-18 6:35,0.51
17-01-18 6:36,0.51
17-01-18 6:37,0.53
17-01-18 6:38,0.51
17-01-18 6:39,0.5
17-01-18 6:40,0.5
17-01-18 6:42,0.5
17-01-18 6:43,0.5
17-01-18 6:44,0.5
17-01-18 6:45,0.5
17-01-18 6:46,0.5
17-01-18 6:47,0.48
17-01-18 6:49,0.48
17-01-18 6:50,0.48
17-01-18 6:51,0.48
17-01-18 6:52,0.48
17-01-18 6:53,0.48
17-01-18 6:54,0.48
17-01-18 6:55,0.5
17-01-18 6:56,0.48
17-01-18 6:57,0.48
17-01-18 6:58,0.48
17-01-18 6:59,0.5
17-01-18 7:00,0.48
17-01-18 7:01,0.48
17-01-18 7:02,0.48
17-01-18 7:03,0.5
17-01-18 7:04,0.48
17-01-18 7:05,0.5
17-01-18 7:06,0.5
17-01-18 7:07,0.5
17-01-18 7:08,0.5
17-01-18 7:09,0.5
17-01-18 7:10,0.51
17-01-18 7:11,0.51
17-01-18 7:12,0.51
17-01-18 7:13,0.51
17-01-18 7:14,0.51
17-01-18 7:15,0.51
17-01-18 7:16,0.51
17-01-18 7:17,0.51
17-01-18 7:19,0.51
17-01-18 7:20,0.51
17-01-18 7:21,0.51
17-01-18 7:22,0.51
17-01-18 7:23,0.51
17-01-18 7:24,0.51
17-01-18 7:25,0.51
17-01-18 7:26,0.51
17-01-18 7:27,0.51
17-01-18 7:28,0.51
17-01-18 7:29,0.53
17-01-18 7:30,0.51
17-01-18 7:31,0.51
17-01-18 7:32,0.51
17-01-18 7:33,0.51
17-01-18 7:34,0.53
17-01-18 7:35,0.51
17-01-18 7:36,0.53
17-01-18 7:37,0.51
17-01-18 7:38,0.53
17-01-18 7:39,0.53
17-01-18 7:42,0.53
17-01-18 7:43,0.53
17-01-18 7:44,0.53
17-01-18 7:45,0.53
17-01-18 7:46,0.53
17-01-18 7:47,0.53
17-01-18 7:48,0.53
17-01-18 7:49,0.53
17-01-18 7:50,0.53
17-01-18 7:51,0.54
17-01-18 7:52,0.53
17-01-18 7:53,0.54
17-01-18 7:55,0.54
17-01-18 7:56,0.54
17-01-18 7:57,0.54
17-01-18 7:58,0.54
17-01-18 7:59,0.54
17-01-18 8:00,0.54
17-01-18 8:01,0.54
17-01-18 8:02,0.54
17-01-18 8:03,0.54
17-01-18 8:04,0.56
17-01-18 8:05,0.54
17-01-18 8:06,0.56
17-01-18 8:07,0.56
17-01-18 8:08,0.56
17-01-18 8:09,0.56
17-01-18 8:10,0.56
17-01-18 8:11,0.56
17-01-18 8:12,0.58
17-01-18 8:13,0.58
17-01-18 8:14,0.58
17-01-18 8:15,0.58
17-01-18 8:16,0.58
17-01-18 8:17,0.58
17-01-18 8:18,0.58
17-01-18 8:19,0.58
17-01-18 8:20,0.58
17-01-18 8:21,0.58
17-01-18 8:22,0.56
17-01-18 8:23,0.56
17-01-18 8:25,0.54
17-01-18 8:26,0.54
17-01-18 8:27,0.53
17-01-18 8:28,0.53
17-01-18 8:29,0.53
17-01-18 8:30,0.51
17-01-18 8:31,0.51
17-01-18 8:32,0.5
17-01-18 8:33,0.5
17-01-18 8:34,0.5
17-01-18 8:35,0.48
17-01-18 8:36,0.5
17-01-18 8:37,0.47
17-01-18 8:38,0.48
17-01-18 8:39,0.47
17-01-18 8:40,0.47
17-01-18 8:42,0.47
17-01-18 8:43,0.47
17-01-18 8:44,0.45
17-01-18 8:45,0.47
17-01-18 8:46,0.45
17-01-18 8:47,0.47
17-01-18 8:48,0.45
17-01-18 8:49,0.45
17-01-18 8:50,0.44
17-01-18 8:51,0.45
17-01-18 8:52,0.45
17-01-18 8:54,0.45
17-01-18 8:55,0.45
17-01-18 8:56,0.44
17-01-18 8:57,0.45
17-01-18 8:58,0.44
17-01-18 8:59,0.44
17-01-18 9:00,0.44
17-01-18 9:01,0.44
17-01-18 9:02,0.44
17-01-18 9:03,0.44
17-01-18 9:04,0.44
17-01-18 9:05,0.44
17-01-18 9:06,0.42
17-01-18 9:07,0.42
17-01-18 9:08,0.44
17-01-18 9:09,0.42
17-01-18 9:10,0.42
17-01-18 9:11,0.44
17-01-18 9:12,0.44
17-01-18 9:13,0.44
17-01-18 9:14,0.44
17-01-18 9:15,0.42
17-01-18 9:16,0.42
17-01-18 9:17,0.44
17-01-18 9:18,0.42
17-01-18 9:19,0.42
17-01-18 9:20,0.44
17-01-18 9:21,0.42
17-01-18 9:22,0.44
17-01-18 9:24,0.44
17-01-18 9:25,0.44
17-01-18 9:26,0.44
17-01-18 9:27,0.44
17-01-18 9:28,0.44
17-01-18 9:29,0.44
17-01-18 9:30,0.45
17-01-18 9:31,0.45
17-01-18 9:32,0.45
17-01-18 9:33,0.45
17-01-18 9:34,0.47
17-01-18 9:35,0.47
17-01-18 9:36,0.47
17-01-18 9:37,0.45
17-01-18 9:38,0.47
17-01-18 9:39,0.45
17-01-18 9:40,0.47
17-01-18 9:42,0.45
17-01-18 9:44,0.45
17-01-18 9:45,0.45
17-01-18 9:46,0.45
17-01-18 9:47,0.44
17-01-18 9:48,0.44
17-01-18 9:49,0.44
17-01-18 9:50,0.44
17-01-18 9:51,0.42
17-01-18 9:52,0.42
17-01-18 9:53,0.42
17-01-18 9:54,0.42
17-01-18 9:55,0.42
17-01-18 9:56,0.42
17-01-18 9:57,0.42
17-01-18 9:58,0.42
17-01-18 9:59,0.42
17-01-18 10:00,0.42
17-01-18 10:01,0.44
17-01-18 10:02,0.44
17-01-18 10:03,0.44
17-01-18 10:04,0.44
17-01-18 10:05,0.44
17-01-18 10:06,0.45
17-01-18 10:07,0.45
17-01-18 10:08,0.45
17-01-18 10:09,0.45
17-01-18 10:10,0.45
17-01-18 10:11,0.45
17-01-18 10:13,0.45
17-01-18 10:14,0.47
17-01-18 10:15,0.47
17-01-18 10:16,0.47
17-01-18 10:17,0.47
17-01-18 10:18,0.47
17-01-18 10:19,0.48
17-01-18 10:20,0.48
17-01-18 10:21,0.47
17-01-18 10:22,0.48
17-01-18 10:23,0.48
17-01-18 10:24,0.48
17-01-18 10:25,0.48
17-01-18 10:26,0.5
17-01-18 10:27,0.5
17-01-18 10:28,0.5
17-01-18 10:29,0.5
17-01-18 10:30,0.51
17-01-18 10:31,0.5
17-01-18 10:32,0.5
17-01-18 10:33,0.51
17-01-18 10:34,0.51
17-01-18 10:35,0.51
17-01-18 10:36,0.53
17-01-18 10:37,0.53
17-01-18 10:38,0.53
17-01-18 10:39,0.53
17-01-18 10:42,0.54
17-01-18 10:43,0.54
17-01-18 10:44,0.56
17-01-18 10:45,0.56
17-01-18 10:46,0.58
17-01-18 10:47,0.58
17-01-18 10:49,0.58
17-01-18 10:50,0.59
17-01-18 10:51,0.59
17-01-18 10:52,0.59
17-01-18 10:53,0.58
17-01-18 10:54,0.58
17-01-18 10:55,0.58
17-01-18 10:56,0.58
17-01-18 10:57,0.56
17-01-18 10:58,0.56
17-01-18 10:59,0.56
17-01-18 11:00,0.56
17-01-18 11:01,0.54
17-01-18 11:02,0.54
17-01-18 11:03,0.54
17-01-18 11:04,0.53
17-01-18 11:05,0.51
17-01-18 11:06,0.53
17-01-18 11:07,0.51
17-01-18 11:08,0.51
17-01-18 11:09,0.51
17-01-18 11:10,0.51
17-01-18 11:11,0.5
17-01-18 11:12,0.5
17-01-18 11:13,0.5
17-01-18 11:14,0.48
17-01-18 11:15,0.5
17-01-18 11:16,0.48
17-01-18 11:17,0.48
17-01-18 11:18,0.48
17-01-18 11:20,0.48
17-01-18 11:21,0.48
17-01-18 11:22,0.48
17-01-18 11:23,0.48
17-01-18 11:24,0.48
17-01-18 11:25,0.48
17-01-18 11:26,0.47
17-01-18 11:27,0.47
17-01-18 11:28,0.47
17-01-18 11:29,0.47
17-01-18 11:30,0.47
17-01-18 11:31,0.47
17-01-18 11:32,0.45
17-01-18 11:33,0.47
17-01-18 11:34,0.45
17-01-18 11:35,0.45
17-01-18 11:36,0.45
17-01-18 11:37,0.45
17-01-18 11:38,0.45
17-01-18 11:39,0.45
17-01-18 11:40,0.45
17-01-18 11:43,0.45
17-01-18 11:44,0.45
17-01-18 11:45,0.45
17-01-18 11:46,0.44
17-01-18 11:47,0.44
17-01-18 11:48,0.44
17-01-18 11:49,0.44
17-01-18 11:50,0.44
17-01-18 11:51,0.44
17-01-18 11:52,0.44
17-01-18 11:53,0.44
17-01-18 11:54,0.44
17-01-18 11:55,0.44
17-01-18 11:56,0.44
17-01-18 11:58,0.44
17-01-18 11:59,0.42
17-01-18 12:00,0.42
17-01-18 12:01,0.42
17-01-18 12:02,0.44
17-01-18 12:03,0.42
17-01-18 12:04,0.42
17-01-18 12:05,0.42
17-01-18 12:06,0.42
17-01-18 12:07,0.42
17-01-18 12:08,0.42
17-01-18 12:09,0.42
17-01-18 12:10,0.42
17-01-18 12:11,0.42
17-01-18 12:12,0.42
17-01-18 12:13,0.42
17-01-18 12:14,0.42
17-01-18 12:15,0.42
17-01-18 12:16,0.42
17-01-18 12:17,0.42
17-01-18 12:18,0.42
17-01-18 12:19,0.42
17-01-18 12:20,0.42
17-01-18 12:21,0.42
17-01-18 12:22,0.42
17-01-18 12:23,0.42
17-01-18 12:24,0.42
17-01-18 12:25,0.42
17-01-18 12:26,0.42
17-01-18 12:27,0.42
17-01-18 12:29,0.44
17-01-18 12:30,0.44
17-01-18 12:31,0.45
17-01-18 12:32,0.45
17-01-18 12:33,0.45
17-01-18 12:34,0.45
17-01-18 12:35,0.47
17-01-18 12:36,0.47
17-01-18 12:37,0.48
17-01-18 12:38,0.48
17-01-18 12:39,0.5
17-01-18 12:40,0.5
17-01-18 12:42,0.53
17-01-18 12:44,0.53
17-01-18 12:45,0.54
17-01-18 12:46,0.54
17-01-18 12:47,0.56
17-01-18 12:48,0.58
17-01-18 12:49,0.59
17-01-18 12:50,0.59
17-01-18 12:51,0.6
17-01-18 12:52,0.62
17-01-18 12:53,0.63
17-01-18 12:54,0.65
17-01-18 12:55,0.67
17-01-18 12:56,0.68
17-01-18 12:57,0.69
17-01-18 12:58,0.69
17-01-18 12:59,0.72
17-01-18 13:00,0.74
17-01-18 13:01,0.76
